content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Date,Institution,Month,Topic,Total,NextIsLi,LastEndColon,LastLabel,Label
"'Vasilis Kandylas, Microsoft (USA)",'1-2-1-1-2-7-2-6,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,1,0,0,1,0,0,2,I
"'Jussi Karlgren, SICS (Sweden)",'1-2-1-1-2-7-2-7,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'David Losada, University of Santiago de Compostela (Spain)",'1-2-1-1-2-7-2-8,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,2,I
"'Bertram Ludaescher, University of California, Davis (USA)",'1-2-1-1-2-7-2-9,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,1,0,0,1,0,0,2,I
"'Gerard de Melo, Max-Planck Institute (Germany)",'1-2-1-1-2-7-2-10,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,2,I
"'Ullas Nambiar, IBM Research (India)",'1-2-1-1-2-7-2-11,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,2,I
"'Cristobal Pedregal-Martin, Oracle (USA)",'1-2-1-1-2-7-2-12,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,1,0,0,1,0,0,2,I
"'Alvaro Pereira, Federal University of Ouro Preto (Brazil)",'1-2-1-1-2-7-2-13,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
"'Igor Perisic, LinkedIn (USA)",'1-2-1-1-2-7-2-14,0,0,0,1,0,2,0,0,2,2,1,0,1,1,0,1,0,1,0,0,1,0,0,2,I
"'Jorge Quiane-Ruiz, Saarland University (Germany)",'1-2-1-1-2-7-2-15,0,0,0,1,0,2,0,0,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,2,I
"'Mandar Rahurkar, Yahoo! (USA)",'1-2-1-1-2-7-3,0,0,0,1,0,2,0,0,2,2,1,1,0,0,0,1,0,1,0,0,1,0,0,2,I
'Queries regarding demonstration submissions should be sent to the Demonstrations Chair: Omar Alonso (demos@cikm2011.org),'1-2-1-1-2-8,1,0,0,1,0,2,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,2,C
