content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,CS,Concept,Conference,Country,Month,Total,University,NextIsLi,LastEndColon,LastLabel,Label
"'Notes for a talk given to potential PhD students on November 12, 2013",'1-2-2-2-4,1,1,0,1,0,2,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,2,I
'Programming Logics and Software Verification (discontinued),'1-2-2-2-5,0,1,0,1,0,2,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,I
'Specification and Verification I (discontinued after 2010),'1-2-2-2-6,0,1,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Specification and Verification II (discontinued after 2010),'1-2-2-2-7,0,1,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Five minute talk given to potential PhD students on November 18, 2010",'1-2-2-2-8,1,1,0,1,0,2,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,2,I
'Short talk given to new PhD students on the 2008 Induction Day,'1-2-2-2-9,1,1,0,1,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2,I
'Introduction to Functional Programming (only of historical interest - last taught in 1996!),'1-2-2-2-10,1,1,0,1,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Miscellaneous,'1-2-3-1,0,0,1,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,C
'Digital clock,'1-2-3-2-1-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,I
'IMMEDIATE ATTENTION NEEDED; costs,'1-2-3-2-1-2,0,1,0,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'HTML tablemaker, table of HTML characters, HTML validator and WikiFAQ FAQ hosting site",'1-2-3-2-2-1,1,1,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,I
"'Google Maps UK, AA Route Planner, Mapquest UK, streetmap.co.uk, Multimap, Mapblast, Mapquest",'1-2-3-2-2-2,1,1,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,2,I
'Airport taxi services,'1-2-3-2-2-3-1,0,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,I
"'AirportLynx (good, but parking and waiting may put up costs)",'1-2-3-2-2-3-2-1,1,1,0,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,2,I
'ECS (excellent: used by Computer Lab and MSR),'1-2-3-2-2-3-2-2,0,1,0,1,0,2,1,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,2,I
"'BATS taxis (never tried, but may be cheap)",'1-2-3-2-2-3-2-3,0,1,0,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,I
'Cambridge University Reporter,'1-2-3-2-2-4,0,0,0,1,0,2,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,2,I
'Visitors,'1-2-3-2-2-5,0,0,0,1,0,1,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'Computer Science Lecture-List timetables,'1-2-3-2-2-6,0,0,0,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Term dates,'1-2-3-2-2-7,0,0,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,1,2,I
"'The Royal Society, and its Fellows",'1-2-3-2-2-8,0,1,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'TTVSI,'1-2-3-2-2-9,0,0,0,1,0,1,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,1,2,I
'Seating posture and adjustment of my office chair,'1-2-3-2-2-10,0,1,0,1,0,0,1,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,2,I
'In praise of thumb-operated trackballs and the ergonomic problems of mice,'1-2-3-2-2-11,1,0,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,1,2,I
'What has a snow watching lantern got to do with the HOL88 system?,'1-2-3-2-2-12,1,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'Avra Cohn's paper The Notion of Proof in Hardware Verification and her unfinished paper Proof Accounts in HOL,'1-2-3-2-2-13,1,1,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'Good advice from Dijkstra and Hoare,'1-2-3-2-2-14,0,1,0,1,0,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'Automated Reasoning Group Old FTP Area for HOL,'1-2-3-2-2-15,0,0,0,1,0,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,2,I
'My first (and last) use of Java applets (from 1996 -- may crash your browser),'1-2-3-2-2-16,1,1,0,1,0,0,1,0,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0,2,I
'University of Cambridge Library catalogues,'1-2-3-2-2-17,0,0,0,1,0,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,1,1,1,2,I
"'Melatonin for jetlag (NYT, April 30, 1997) and Jetlag Calculator",'1-2-3-2-2-18,1,1,0,1,0,2,1,0,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,2,I
'TechEncyclopedia,'1-2-3-2-2-19,0,0,0,1,0,1,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'HTML 4.0 symbols,'1-2-3-2-2-20,0,0,0,1,0,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,2,I
'Recent projects (needs updating),'1-2-3-2-2-21,0,1,0,1,0,2,1,0,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,2,I
'Automated reasoning group home page,'1-2-3-2-2-22,0,0,0,1,0,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,2,I
'HOL at SourceForge (contains obsolete material),'1-2-3-2-2-23,0,1,0,1,0,2,1,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,2,I
