content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,CS,Concept,Conference,Country,Month,Total,University,NextIsLi,LastEndColon,LastLabel,Label
'publications list,'1-4-2-4-2-1,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,I
'List of slides from presentations. This also contains links to material from courses at summer schools etc.,'1-4-2-4-2-2,1,0,0,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,I
'LKB system links,'1-4-2-5-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,C
'Information about the LKB system,'1-4-2-5-2-1,0,1,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'Web page for the `LKB book' Implementing typed feature structure grammars. The LKB system user manual is readable from this page.,'1-4-2-5-2-2,1,1,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'CSLI studies in Computational Linguistics,'1-4-2-6-1,0,0,1,2,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'CSLI Studies in Computational Linguistics my CSLI series page,'1-4-2-6-2,1,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'FoLLI,'1-4-2-7-1,0,0,1,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'FoLLI - The Association for Logic, Language and Information",'1-4-2-7-2,1,0,0,1,0,2,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,I
'Short Biography,'1-5-1,0,0,1,2,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'ACQUILEX Computer Science at the University of Sussex  CSLI,'1-5-2,1,0,0,1,0,2,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,I
