content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,CS,Concept,Conference,Country,Month,Total,University,NextIsLi,LastEndColon,LastLabel,Label
'Biography,'1-2-1-2-1-1-2-1-2-1,0,0,1,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'My previous affiliations are: the Free University of Brussels where I obtained my Doctorate in Theoretical Physics, Imperial College in London where I was a post-doc in the Theoretical Physics Group, and the Mathematics and Statistics Department of McGill University in Montreal where I was a post-doc in the Category Theory Group. I was also formally affiliated to the Department of Pure Mathematics and Mathematical Statistics of Cambridge University, on a research grant of the European TMR network Linear Logic in Computer Science. I have been offered a Long Term Visiting Scientists position at the Perimeter Institute for Theoretical Physics, which I took up for a period of 3 months in 2009.  I held an EPSRC Advanced Research Fellow entitled The Structure of Quantum Information and its Ramifications for IT  Aug 2006 - Jul 2011, and University Lecturer of Quantum Computer Science Jun 2007 - Sept 2010, until I became Professor of Quantum Foundations, Logics and Structures, a title awarded retrospectively in July 2011 to take effect from October 2010.    I am a Governing Body Fellow of Wolfson College since Jun 2007.  I coordinated the EC FP6 STREP Foundational Structures in Quantum Information and Computation (QICS) - I also hold/held several EPSRC, ONR, JTF and FQXi grants.",'1-2-1-2-1-1-2-1-2-2,2,0,0,1,0,2,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Links,'1-2-1-2-1-1-2-1-3-1,0,0,1,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,C
'Selected Publications,'1-2-1-2-1-1-2-1-4-1-1,0,0,1,2,1,2,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,C
'View all,'1-2-1-2-1-1-2-1-4-1-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,N
'Manage publications,'1-2-1-2-1-1-2-1-4-2,0,0,0,1,0,2,1,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,3,N
'Reasoning about Meaning in Natural Language with Compact Closed Categories and Frobenius Algebras,'1-2-1-2-1-1-2-2-1,1,0,0,1,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,I
'Dimitri Kartsaklis‚ Mehrnoosh Sadrzadeh‚ Stephen Pulman and Bob Coecke,'1-2-1-2-1-1-2-2-2,0,0,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'In A. Chubb J. Eskandarian and V. Harizanov, editors, Logic and Algebraic Structures in Quantum Computing and Information. Cambridge University Press. 2013.",'1-2-1-2-1-1-2-2-3,1,0,0,1,0,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,I
'To appear,'1-2-1-2-1-1-2-2-4,0,0,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Details | BibTeX | Download  (pdf),'1-2-1-2-1-1-2-2-5,0,0,0,1,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,N
'A new description of orthogonal bases,'1-2-1-2-1-1-2-3-1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,I
'Bob Coecke‚ Dusko Pavlovic and Jamie Vicary,'1-2-1-2-1-1-2-3-2,0,0,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'In Electronic Notes in Theoretical Computer Science. Vol. 23. No. 3. Pages 555–567. 2013.,'1-2-1-2-1-1-2-3-3,1,0,0,1,0,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,I
'Details | BibTeX | DOI (http://dx.doi.org/10.1017/S0960129512000047) | Link,'1-2-1-2-1-1-2-3-4,0,0,0,1,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,N
'Lambek vs. Lambek: Functorial Vector Space Semantics and String Diagrams for Lambek Calculus,'1-2-1-2-1-1-2-4-1,1,0,0,1,0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,I
'Bob Coecke‚ Edward Grefenstette and Mehrnoosh Sadrzadeh,'1-2-1-2-1-1-2-4-2,0,0,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'In Annals of Pure and Applied Logic. 2013.,'1-2-1-2-1-1-2-4-3,0,0,0,1,0,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,I
'Details | BibTeX | Link,'1-2-1-2-1-1-2-4-4,0,0,0,1,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,N
'Info,'1-2-1-2-1-2-1,0,0,1,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
'Themes,'1-2-1-2-1-2-2-1-1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,I
"'Foundations, Logic and Structures  | Security  | Information Systems",'1-2-1-2-1-2-2-1-2,1,0,0,1,0,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,I
'Activities,'1-2-1-2-1-2-2-2-1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Quantomatic  | Compositional Distributional Models of Meaning  | Computational Linguistics  | Quantum Group  | Epistemic Logics,'1-2-1-2-1-2-2-2-2,1,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Projects,'1-2-1-2-1-2-2-3-1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,I
'Structures at the Interface of Physics and Computer Science,'1-2-1-2-1-2-2-3-2,1,0,0,1,0,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,I
'Completed Projects,'1-2-1-2-1-2-2-4-1,0,0,0,1,1,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,I
'Quantum Information and its Ramifications for IT | The Road to a New Quantum Formalism | QICS |,'1-2-1-2-1-2-2-4-2,1,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Current Students,'1-2-1-2-1-2-2-5-1,0,0,0,1,1,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,I
'Philip Atzemoglou,'1-2-1-2-1-2-2-5-2-1-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Miriam Backens,'1-2-1-2-1-2-2-5-2-2-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Krzysztof Bar,'1-2-1-2-1-2-2-5-2-3-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Carmen Constantin,'1-2-1-2-1-2-2-5-2-4-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Abhishek Dasgupta,'1-2-1-2-1-2-2-5-2-5-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Nadish de Silva,'1-2-1-2-1-2-2-5-2-6-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Brendan Fong,'1-2-1-2-1-2-2-5-2-7-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Stefano Gogioso,'1-2-1-2-1-2-2-5-2-8-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Amar Hadzihasanovic,'1-2-1-2-1-2-2-5-2-9-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Nal Kalchbrenner,'1-2-1-2-1-2-2-5-2-10-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Dimitri Kartsaklis,'1-2-1-2-1-2-2-5-2-11-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Aleks Kissinger,'1-2-1-2-1-2-2-5-2-12-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Raymond Lal,'1-2-1-2-1-2-2-5-2-13-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Ciaran Lee,'1-2-1-2-1-2-2-5-2-14,0,0,0,1,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'Yoshihiro Maruyama,'1-2-1-2-1-2-2-5-2-15-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Hugo Nava Kopp,'1-2-1-2-1-2-2-5-2-16-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'David Quick,'1-2-1-2-1-2-2-5-2-17-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Andre Ranchin,'1-2-1-2-1-2-2-5-2-18-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'(Imperial College London Imperial College London),'1-2-1-2-1-2-2-5-2-18-2-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Olivia Waring,'1-2-1-2-1-2-2-5-2-19,0,0,0,1,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'Norihiro Yamada,'1-2-1-2-1-2-2-5-2-20-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Vladimir Zamdzhiev,'1-2-1-2-1-2-2-5-2-21,0,0,0,1,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'William Zeng,'1-2-1-2-1-2-2-5-2-22-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Past Students,'1-2-1-2-1-2-2-6-1,0,0,0,1,1,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,I
'Andrei Akhvlediani,'1-2-1-2-1-2-2-6-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Gareth Charnock,'1-2-1-2-1-2-2-6-2-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Alex Merry,'1-2-1-2-1-2-2-6-2-3-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Karl Paulsson,'1-2-1-2-1-2-2-6-2-4-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Share this page: Facebook Twitter Digg Del.icio.us StumbleUpon,'1-2-1-2-2,0,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'Main sections,'1-2-2-1-1,0,0,1,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'Home,'1-2-2-1-2-1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Prospective Students,'1-2-2-1-2-2,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,2,I
'Current Students,'1-2-2-1-2-3,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,2,I
'Research,'1-2-2-1-2-4,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,2,I
'People,'1-2-2-1-2-5,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'News,'1-2-2-1-2-6,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Events,'1-2-2-1-2-7,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Vacancies & Studentships,'1-2-2-1-2-8,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Contact Us,'1-2-2-1-2-9,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,2,I
'Alumni,'1-2-2-1-2-10,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Industry Liaison,'1-2-2-1-2-11,0,0,0,1,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'In This Section,'1-2-2-2-1,0,0,1,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,C
'RSS Feeds,'1-2-2-3-1-1,0,0,1,2,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,C
'News,'1-2-2-3-1-2-1,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,I
'News,'1-2-2-3-1-2-2-1,0,0,1,2,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'All news,'1-2-2-3-1-2-2-2-1,0,0,0,1,0,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Awards,'1-2-2-3-1-2-2-2-2,0,0,0,1,0,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Events,'1-2-2-3-1-2-2-2-3,0,0,0,1,0,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Miscellaneous,'1-2-2-3-1-2-2-2-4,0,0,0,1,0,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Project news,'1-2-2-3-1-2-2-2-5,0,0,0,1,0,2,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Publications,'1-2-2-3-1-2-2-2-6,0,0,0,1,0,1,1,0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,2,I
'Current Projects,'1-2-2-3-1-2-2-2-7,0,0,0,1,0,2,1,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2,I
'Vacancies & studentships,'1-2-2-3-1-3-1,0,0,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'Vacancies & studentships,'1-2-2-3-1-3-2-1,0,0,1,2,1,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'Vacancies,'1-2-2-3-1-3-2-2-1,0,0,0,1,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Studentships,'1-2-2-3-1-3-2-2-2,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Calendars,'1-2-2-3-1-4,0,0,1,2,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,C
'Seminars & timetables,'1-2-2-3-1-5-1,0,0,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,I
'Seminars & timetables,'1-2-2-3-1-5-2-1,0,0,1,2,1,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,I
'All Seminars,'1-2-2-3-1-5-2-2-1,0,0,0,1,0,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Lecture timetable,'1-2-2-3-1-5-2-2-2,0,0,0,1,0,2,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Practical timetable,'1-2-2-3-1-5-2-2-3,0,0,0,1,0,2,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Class timetable,'1-2-2-3-1-5-2-2-4,0,0,0,1,0,2,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Internal,'1-2-2-3-1-6,0,0,1,2,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,C
'Internal / Intranet,'1-2-2-3-2-1,0,0,0,1,0,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'Edit website / database login,'1-2-2-3-2-2,0,0,0,1,0,2,1,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,I
'IT Support,'1-2-2-3-2-3,0,0,0,1,0,2,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
